-222957920.000000,111048176.000000,7806731.500000
-223312784.000000,110341232.000000,7800638.500000
-223665152.000000,109633064.000000,7794459.500000
-224015040.000000,108923680.000000,7788193.500000
-224362432.000000,108213080.000000,7781841.000000
-224707344.000000,107501280.000000,7775402.000000
-225049760.000000,106788288.000000,7768876.500000
-225389664.000000,106074104.000000,7762265.000000
-225727072.000000,105358744.000000,7755567.000000
-226061968.000000,104642216.000000,7748783.000000
-226394352.000000,103924520.000000,7741913.000000
-226724208.000000,103205680.000000,7734956.500000
-227051568.000000,102485680.000000,7727914.500000
-227376400.000000,101764552.000000,7720786.500000
-227698704.000000,101042288.000000,7713573.000000
-228018464.000000,100318904.000000,7706273.500000
-228335712.000000,99594408.000000,7698888.500000
-228650416.000000,98868800.000000,7691418.000000
-228962576.000000,98142096.000000,7683862.000000
-229272192.000000,97414296.000000,7676220.500000
-229579264.000000,96685424.000000,7668494.000000
-229883792.000000,95955472.000000,7660682.000000
-230185760.000000,95224456.000000,7652785.000000
-230485168.000000,94492384.000000,7644803.000000
-230782016.000000,93759256.000000,7636736.000000
-231076304.000000,93025088.000000,7628584.500000
-231368016.000000,92289888.000000,7620348.000000
-231657168.000000,91553664.000000,7612026.500000
-231943744.000000,90816424.000000,7603621.000000
-232227728.000000,90078168.000000,7595130.500000
-232509152.000000,89338912.000000,7586555.500000
-232787984.000000,88598672.000000,7577896.500000
-233064224.000000,87857440.000000,7569153.500000
-233337872.000000,87115232.000000,7560326.000000
-233608928.000000,86372056.000000,7551414.500000
-233877392.000000,85627920.000000,7542419.000000
-234143264.000000,84882832.000000,7533340.000000
-234406512.000000,84136800.000000,7524177.000000
-234667168.000000,83389832.000000,7514930.500000
-234925216.000000,82641936.000000,7505600.000000
-235180640.000000,81893128.000000,7496186.500000
-235433456.000000,81143400.000000,7486689.500000
-235683664.000000,80392776.000000,7477109.000000
-235931232.000000,79641256.000000,7467446.000000
-236176176.000000,78888848.000000,7457699.000000
-236418512.000000,78135568.000000,7447869.500000
-236658208.000000,77381416.000000,7437957.500000
-236895264.000000,76626400.000000,7427962.500000
-237129680.000000,75870528.000000,7417884.500000
-237361472.000000,75113824.000000,7407724.000000
-237590608.000000,74356272.000000,7397481.500000
-237817120.000000,73597896.000000,7387156.000000
-238040960.000000,72838704.000000,7376749.000000
-238262160.000000,72078696.000000,7366259.500000
-238480720.000000,71317888.000000,7355688.000000
-238696608.000000,70556288.000000,7345034.500000
-238909840.000000,69793904.000000,7334299.000000
-239120416.000000,69030736.000000,7323482.000000
-239328320.000000,68266800.000000,7312583.500000
-239533552.000000,67502104.000000,7301603.500000
-239736128.000000,66736660.000000,7290542.000000
-239936032.000000,65970468.000000,7279399.500000
-240133248.000000,65203540.000000,7268175.500000
-240327808.000000,64435888.000000,7256870.500000
-240519664.000000,63667516.000000,7245485.000000
-240708848.000000,62898432.000000,7234018.500000
-240895360.000000,62128648.000000,7222471.000000
-241079168.000000,61358172.000000,7210843.000000
-241260288.000000,60587012.000000,7199135.000000
-241438720.000000,59815172.000000,7187346.000000
-241614464.000000,59042668.000000,7175477.500000
-241787504.000000,58269504.000000,7163528.500000
-241957840.000000,57495688.000000,7151499.500000
-242125472.000000,56721232.000000,7139390.500000
-242290400.000000,55946140.000000,7127202.000000
-242452640.000000,55170428.000000,7114934.000000
-242612144.000000,54394096.000000,7102586.000000
-242768960.000000,53617156.000000,7090159.000000
-242923056.000000,52839616.000000,7077653.000000
-243074432.000000,52061488.000000,7065067.500000
-243223088.000000,51282776.000000,7052403.000000
-243369024.000000,50503488.000000,7039659.500000
-243512240.000000,49723640.000000,7026837.500000
-243652736.000000,48943232.000000,7013936.500000
-243790496.000000,48162276.000000,7000957.500000
-243925520.000000,47380784.000000,6987900.000000
-244057824.000000,46598760.000000,6974764.000000
-244187408.000000,45816212.000000,6961550.000000
-244314240.000000,45033156.000000,6948258.500000
-244438336.000000,44249592.000000,6934888.500000
-244559696.000000,43465532.000000,6921441.000000
-244678320.000000,42680984.000000,6907916.000000
-244794192.000000,41895960.000000,6894313.500000
-244907312.000000,41110464.000000,6880634.000000
-245017696.000000,40324508.000000,6866877.000000
-245125328.000000,39538100.000000,6853042.500000
-245230208.000000,38751248.000000,6839132.000000
-245332352.000000,37963960.000000,6825144.000000
-245431728.000000,37176244.000000,6811079.500000
-245528336.000000,36388116.000000,6796939.000000
-245622192.000000,35599576.000000,6782721.500000
-245713296.000000,34810636.000000,6768428.000000
-245801632.000000,34021304.000000,6754058.500000
-245887216.000000,33231590.000000,6739613.000000
-245970016.000000,32441502.000000,6725092.000000
-246050064.000000,31651050.000000,6710495.000000
-246127328.000000,30860242.000000,6695822.500000
-246201840.000000,30069086.000000,6681075.000000
-246273568.000000,29277592.000000,6666252.000000
-246342528.000000,28485766.000000,6651354.000000
-246408704.000000,27693622.000000,6636381.000000
-246472112.000000,26901164.000000,6621333.000000
-246532736.000000,26108404.000000,6606210.500000
-246590592.000000,25315350.000000,6591013.500000
-246645664.000000,24522010.000000,6575742.500000
-246697936.000000,23728392.000000,6560397.000000
-246747440.000000,22934508.000000,6544977.500000
-246794160.000000,22140364.000000,6529484.000000
-246838080.000000,21345970.000000,6513917.000000
-246879216.000000,20551336.000000,6498276.000000
-246917568.000000,19756470.000000,6482562.000000
-246953120.000000,18961378.000000,6466774.500000
-246985888.000000,18166074.000000,6450914.000000
-247015856.000000,17370564.000000,6434980.500000
-247043040.000000,16574857.000000,6418974.000000
-247067424.000000,15778963.000000,6402895.000000
-247089008.000000,14982890.000000,6386744.000000
-247107792.000000,14186647.000000,6370520.000000
-247123776.000000,13390244.000000,6354224.000000
-247136960.000000,12593689.000000,6337856.000000
-247147328.000000,11796991.000000,6321416.000000
-247154912.000000,11000159.000000,6304904.500000
-247159680.000000,10203203.000000,6288321.500000
-247161648.000000,9406130.000000,6271667.000000
-247160816.000000,8608951.000000,6254941.000000
-247157168.000000,7811674.000000,6238144.500000
-247150704.000000,7014308.500000,6221276.500000
-247141440.000000,6216863.000000,6204338.000000
-247129376.000000,5419347.000000,6187329.500000
-247114480.000000,4621769.500000,6170250.000000
-247096784.000000,3824139.000000,6153100.500000
-247076272.000000,3026465.250000,6135881.000000
-247052944.000000,2228756.750000,6118591.500000
-247026816.000000,1431023.125000,6101232.000000
-246997856.000000,633273.125000,6083803.500000
-246966080.000000,-164484.046875,6066305.500000
-246931488.000000,-962239.375000,6048738.000000
-246894080.000000,-1759983.750000,6031101.500000
-246853856.000000,-2557708.000000,6013396.500000
-246810816.000000,-3355403.000000,5995622.500000
-246764944.000000,-4153059.500000,5977780.000000
-246716256.000000,-4950669.000000,5959869.500000
-246664752.000000,-5748221.500000,5941890.500000
-246610416.000000,-6545708.000000,5923843.500000
-246553264.000000,-7343120.000000,5905729.000000
-246493296.000000,-8140448.000000,5887547.000000
-246430496.000000,-8937682.000000,5869297.000000
-246364880.000000,-9734814.000000,5850980.000000
-246296432.000000,-10531835.000000,5832596.000000
-246225152.000000,-11328734.000000,5814145.000000
-246151056.000000,-12125504.000000,5795627.500000
-246074128.000000,-12922135.000000,5777043.500000
-245994384.000000,-13718617.000000,5758393.000000
-245911808.000000,-14514941.000000,5739676.000000
-245826400.000000,-15311098.000000,5720893.500000
-245738176.000000,-16107080.000000,5702045.000000
-245647120.000000,-16902876.000000,5683131.000000
-245553232.000000,-17698478.000000,5664151.500000
-245456512.000000,-18493876.000000,5645106.500000
-245356976.000000,-19289060.000000,5625996.500000
-245254608.000000,-20084022.000000,5606822.000000
-245149408.000000,-20878752.000000,5587583.000000
-245041376.000000,-21673242.000000,5568279.000000
-244930528.000000,-22467482.000000,5548911.000000
-244816848.000000,-23261462.000000,5529479.000000
-244700320.000000,-24055172.000000,5509982.500000
-244580992.000000,-24848606.000000,5490423.000000
-244458816.000000,-25641752.000000,5470799.500000
-244333808.000000,-26434600.000000,5451113.000000
-244205984.000000,-27227142.000000,5431363.500000
-244075328.000000,-28019370.000000,5411551.000000
-243941840.000000,-28811272.000000,5391675.500000
-243805520.000000,-29602842.000000,5371738.000000
-243666384.000000,-30394066.000000,5351737.500000
-243524400.000000,-31184938.000000,5331675.500000
-243379600.000000,-31975448.000000,5311551.000000
-243231984.000000,-32765588.000000,5291365.500000
-243081520.000000,-33555344.000000,5271118.000000
-242928240.000000,-34344712.000000,5250809.000000
-242772128.000000,-35133680.000000,5230439.500000
-242613184.000000,-35922240.000000,5210008.500000
-242451424.000000,-36710380.000000,5189517.000000
-242286832.000000,-37498092.000000,5168965.500000
-242119424.000000,-38285364.000000,5148353.000000
-241949184.000000,-39072192.000000,5127681.000000
-241776112.000000,-39858564.000000,5106948.500000
-241600224.000000,-40644472.000000,5086157.000000
-241421504.000000,-41429904.000000,5065305.500000
-241239968.000000,-42214848.000000,5044395.000000
-241055616.000000,-42999300.000000,5023425.500000
-240868432.000000,-43783252.000000,5002397.500000
-240678432.000000,-44566688.000000,4981310.500000
-240485600.000000,-45349600.000000,4960165.000000
-240289968.000000,-46131984.000000,4938961.500000
-240091504.000000,-46913824.000000,4917700.500000
-239890224.000000,-47695116.000000,4896381.000000
-239686112.000000,-48475844.000000,4875004.500000
-239479200.000000,-49256004.000000,4853570.500000
-239269472.000000,-50035584.000000,4832079.500000
-239056912.000000,-50814576.000000,4810531.500000
-238841552.000000,-51592972.000000,4788927.000000
-238623376.000000,-52370756.000000,4767266.000000
-238402384.000000,-53147924.000000,4745549.000000
-238178576.000000,-53924468.000000,4723776.000000
-237951968.000000,-54700372.000000,4701947.000000
-237722544.000000,-55475632.000000,4680062.500000
-237490304.000000,-56250236.000000,4658123.000000
-237255264.000000,-57024172.000000,4636128.000000
-237017424.000000,-57797436.000000,4614078.500000
-236776768.000000,-58570016.000000,4591974.000000
-236533296.000000,-59341904.000000,4569815.500000
-236287040.000000,-60113084.000000,4547602.500000
-236037968.000000,-60883552.000000,4525336.000000
-235786112.000000,-61653300.000000,4503015.500000
-235531440.000000,-62422316.000000,4480641.500000
-235273984.000000,-63190588.000000,4458214.500000
-235013712.000000,-63958112.000000,4435734.000000
-234750656.000000,-64724872.000000,4413201.000000
-234484800.000000,-65490860.000000,4390615.500000
-234216160.000000,-66256072.000000,4367978.000000
-233944720.000000,-67020492.000000,4345288.000000
-233670496.000000,-67784112.000000,4322546.500000
-233393472.000000,-68546920.000000,4299753.000000
-233113680.000000,-69308920.000000,4276908.500000
-232831088.000000,-70070080.000000,4254013.000000
-232545712.000000,-70830408.000000,4231066.000000
-232257552.000000,-71589888.000000,4208069.000000
-231966608.000000,-72348512.000000,4185021.250000
-231672896.000000,-73106264.000000,4161923.500000
-231376400.000000,-73863144.000000,4138775.750000
-231077120.000000,-74619136.000000,4115578.500000
-230775072.000000,-75374232.000000,4092331.750000
-230470256.000000,-76128424.000000,4069036.000000
-230162672.000000,-76881696.000000,4045691.000000
-229852304.000000,-77634048.000000,4022297.500000
-229539184.000000,-78385464.000000,3998855.750000
-229223296.000000,-79135936.000000,3975365.500000
-228904640.000000,-79885456.000000,3951827.500000
-228583216.000000,-80634008.000000,3928241.750000
-228259040.000000,-81381584.000000,3904608.750000
-227932112.000000,-82128184.000000,3880928.500000
-227602416.000000,-82873792.000000,3857201.250000
-227269984.000000,-83618392.000000,3833427.500000
-226934784.000000,-84361984.000000,3809607.250000
-226596848.000000,-85104552.000000,3785740.750000
-226256160.000000,-85846080.000000,3761828.500000
-225912720.000000,-86586576.000000,3737870.500000
-225566544.000000,-87326024.000000,3713867.250000
-225217632.000000,-88064400.000000,3689818.750000
-224865968.000000,-88801712.000000,3665725.500000
-224511584.000000,-89537944.000000,3641587.750000
-224154464.000000,-90273088.000000,3617405.500000
-223794608.000000,-91007128.000000,3593179.250000
-223432016.000000,-91740064.000000,3568909.000000
-223066704.000000,-92471872.000000,3544595.500000
-222698672.000000,-93202552.000000,3520238.500000
-222327920.000000,-93932104.000000,3495838.500000
-221954448.000000,-94660496.000000,3471395.750000
-221578256.000000,-95387736.000000,3446910.750000
-221199360.000000,-96113800.000000,3422383.250000
-220817744.000000,-96838696.000000,3397814.000000
-220433408.000000,-97562392.000000,3373203.000000
-220046384.000000,-98284904.000000,3348550.500000
-219656656.000000,-99006200.000000,3323857.000000
-219264224.000000,-99726280.000000,3299122.750000
-218869088.000000,-100445136.000000,3274347.750000
-218471264.000000,-101162752.000000,3249532.500000
-218070752.000000,-101879128.000000,3224677.250000
-217667552.000000,-102594240.000000,3199782.000000
-217261664.000000,-103308088.000000,3174847.500000
-216853088.000000,-104020664.000000,3149873.750000
-216441840.000000,-104731952.000000,3124861.000000
-216027904.000000,-105441944.000000,3099809.750000
-215611296.000000,-106150632.000000,3074720.000000
-215192032.000000,-106858008.000000,3049592.250000
-214770080.000000,-107564056.000000,3024426.750000
-214345472.000000,-108268768.000000,2999223.500000
-213918208.000000,-108972136.000000,2973983.250000
-213488288.000000,-109674152.000000,2948706.000000
-213055696.000000,-110374800.000000,2923392.000000
-212620464.000000,-111074080.000000,2898041.750000
-212182592.000000,-111771968.000000,2872655.250000
-211742064.000000,-112468472.000000,2847233.000000
-211298896.000000,-113163568.000000,2821775.250000
-210853088.000000,-113857248.000000,2796282.250000
-210404640.000000,-114549512.000000,2770754.250000
-209953568.000000,-115240344.000000,2745191.500000
-209499872.000000,-115929728.000000,2719594.750000
-209043536.000000,-116617664.000000,2693963.500000
-208584592.000000,-117304136.000000,2668298.750000
-208123024.000000,-117989136.000000,2642600.500000
-207658848.000000,-118672656.000000,2616869.000000
-207192064.000000,-119354680.000000,2591104.750000
-206722672.000000,-120035208.000000,2565307.750000
-206250688.000000,-120714224.000000,2539478.500000
-205776096.000000,-121391712.000000,2513617.500000
-205298896.000000,-122067680.000000,2487724.500000
-204819120.000000,-122742104.000000,2461800.250000
-204336752.000000,-123414976.000000,2435844.750000
-203851808.000000,-124086288.000000,2409858.500000
-203364288.000000,-124756024.000000,2383842.000000
-202874176.000000,-125424192.000000,2357795.000000
